posicion[0], 0.0,
posicion[1], -32351.86,
posicion[2], -63806.72,
posicion[3], -94085.58,
posicion[4], -122764.44,
posicion[5], -149776.3,
posicion[6], -174951.16,
posicion[7], -198114.02,
posicion[8], -219188.88,
posicion[9], -238002.73,
posicion[10], -254508.6,
posicion[11], -268796.44,
posicion[12], -280920.3,
posicion[13], -290740.2,
posicion[14], -298328.06,
posicion[15], -303773.94,
posicion[16], -307044.8,
posicion[17], -308178.7,
posicion[18], -307242.56,
posicion[19], -304241.44,
posicion[20], -299239.3,
posicion[21], -292274.2,
posicion[22], -283442.06,
posicion[23], -272816.94,
posicion[24], -260476.8,
posicion[25], -246503.66,
posicion[26], -230892.52,
posicion[27], -213757.38,
posicion[28], -195153.23,
posicion[29], -175175.1,
posicion[30], -153897.95,
posicion[31], -131447.81,
posicion[32], -107931.67,
posicion[33], -83473.53,
posicion[34], -58162.39,
posicion[35], -32278.25,
posicion[36], -6039.1094,
posicion[37], 20403.031,
posicion[38], 46801.17,
posicion[39], 72898.31,
posicion[40], 98478.45,
posicion[41], 123329.59,
posicion[42], 147169.73,
posicion[43], 169708.88,
posicion[44], 190660.02,
posicion[45], 209753.16,
posicion[46], 226693.3,
posicion[47], 241183.44,
posicion[48], 252920.58,
posicion[49], 261675.72,
posicion[50], 267223.88,
posicion[51], 269313.0,
posicion[52], 267833.12,
posicion[53], 262665.25,
posicion[54], 253726.39,
posicion[55], 241062.53,
posicion[56], 224672.67,
posicion[57], 204682.81,
posicion[58], 181470.95,
posicion[59], 155191.1,
posicion[60], 126748.234,
posicion[61], 96574.375,
posicion[62], 65036.516,
posicion[63], 32649.656,
