input_regs[0], 89,
input_regs[1], 80,
input_regs[2], 71,
input_regs[3], 62,
input_regs[4], 53,
input_regs[5], 46,
input_regs[6], 38,
input_regs[7], 32,
input_regs[8], 25,
input_regs[9], 20,
input_regs[10], 15,
input_regs[11], 11,
input_regs[12], 7,
input_regs[13], 5,
input_regs[14], 2,
input_regs[15], 1,
input_regs[16], 0,
input_regs[17], 0,
input_regs[18], 0,
input_regs[19], 1,
input_regs[20], 2,
input_regs[21], 4,
input_regs[22], 7,
input_regs[23], 10,
input_regs[24], 13,
input_regs[25], 17,
input_regs[26], 22,
input_regs[27], 27,
input_regs[28], 32,
input_regs[29], 38,
input_regs[30], 44,
input_regs[31], 51,
input_regs[32], 58,
input_regs[33], 65,
input_regs[34], 72,
input_regs[35], 80,
input_regs[36], 87,
input_regs[37], 95,
input_regs[38], 103,
input_regs[39], 110,
input_regs[40], 118,
input_regs[41], 125,
input_regs[42], 132,
input_regs[43], 139,
input_regs[44], 145,
input_regs[45], 150,
input_regs[46], 155,
input_regs[47], 159,
input_regs[48], 163,
input_regs[49], 165,
input_regs[50], 167,
input_regs[51], 168,
input_regs[52], 167,
input_regs[53], 166,
input_regs[54], 163,
input_regs[55], 159,
input_regs[56], 155,
input_regs[57], 149,
input_regs[58], 142,
input_regs[59], 134,
input_regs[60], 126,
input_regs[61], 117,
input_regs[62], 108,
input_regs[63], 99,
input_regs[64], 24510,
input_regs[65], 24487,
input_regs[66], 24480,
input_regs[67], 24633,
input_regs[68], 24992,
input_regs[69], 25308,
input_regs[70], 25460,
input_regs[71], 25559,
input_regs[72], 25625,
input_regs[73], 25565,
input_regs[74], 25346,
input_regs[75], 25157,
input_regs[76], 25084,
input_regs[77], 25092,
input_regs[78], 25146,
input_regs[79], 25302,
input_regs[80], 25576,
input_regs[81], 25826,
input_regs[82], 26134,
input_regs[83], 26481,
input_regs[84], 26774,
input_regs[85], 26984,
input_regs[86], 27113,
input_regs[87], 27273,
input_regs[88], 27580,
input_regs[89], 27960,
input_regs[90], 28409,
input_regs[91], 28844,
input_regs[92], 29257,
input_regs[93], 29692,
input_regs[94], 30058,
input_regs[95], 30347,
input_regs[96], 30577,
input_regs[97], 30685,
input_regs[98], 30633,
input_regs[99], 30503,
input_regs[100], 30381,
input_regs[101], 30243,
input_regs[102], 30079,
input_regs[103], 29936,
input_regs[104], 29886,
input_regs[105], 29879,
input_regs[106], 29851,
input_regs[107], 29826,
input_regs[108], 29818,
input_regs[109], 29772,
input_regs[110], 29656,
input_regs[111], 29491,
input_regs[112], 29333,
input_regs[113], 29126,
input_regs[114], 28859,
input_regs[115], 28575,
input_regs[116], 28331,
input_regs[117], 28097,
input_regs[118], 27865,
input_regs[119], 27676,
input_regs[120], 27530,
input_regs[121], 27334,
input_regs[122], 26923,
input_regs[123], 26353,
input_regs[124], 25822,
input_regs[125], 25328,
input_regs[126], 24874,
input_regs[127], 24520,
input_regs[128], 16,
input_regs[129], 34,
input_regs[130], 0,
input_regs[131], 0,
input_regs[132], 1,
input_regs[133], 0,
input_regs[134], 0,
input_regs[135], 0,
input_regs[136], 0,
input_regs[137], 0,
input_regs[138], 0,
input_regs[139], 0,
input_regs[140], 0,
input_regs[141], 0,
input_regs[142], 0,
input_regs[143], 0,
input_regs[144], 0,
input_regs[145], 0,
input_regs[146], 0,
input_regs[147], 0,
input_regs[148], 0,
input_regs[149], 0,
input_regs[150], 0,
input_regs[151], 0,
input_regs[152], 0,
input_regs[153], 0,
input_regs[154], 0,
input_regs[155], 0,
input_regs[156], 0,
input_regs[157], 0,
input_regs[158], 0,
input_regs[159], 0,
