posicion[0], 151.90674,
posicion[1], 135.95992,
posicion[2], 120.45527,
posicion[3], 105.53029,
posicion[4], 91.39397,
posicion[5], 78.079346,
posicion[6], 65.67021,
posicion[7], 54.252823,
posicion[8], 43.86465,
posicion[9], 34.59097,
posicion[10], 26.45494,
posicion[11], 19.412209,
posicion[12], 13.436135,
posicion[13], 8.595745,
posicion[14], 4.8555474,
posicion[15], 2.1711793,
posicion[16], 0.55890703,
posicion[17], 0.0,
posicion[18], 0.46143258,
posicion[19], 1.9407402,
posicion[20], 4.4063764,
posicion[21], 7.8396096,
posicion[22], 12.19312,
posicion[23], 17.430433,
posicion[24], 23.513105,
posicion[25], 30.400713,
posicion[26], 38.095722,
posicion[27], 46.541935,
posicion[28], 55.712246,
posicion[29], 65.55983,
posicion[30], 76.04771,
posicion[31], 87.11378,
posicion[32], 98.7053,
posicion[33], 110.761154,
posicion[34], 123.23745,
posicion[35], 135.9962,
posicion[36], 148.92995,
posicion[37], 161.96375,
posicion[38], 174.97586,
posicion[39], 187.8396,
posicion[40], 200.4485,
posicion[41], 212.69807,
posicion[42], 224.4493,
posicion[43], 235.55925,
posicion[44], 245.88641,
posicion[45], 255.29778,
posicion[46], 263.6479,
posicion[47], 270.7903,
posicion[48], 276.57574,
posicion[49], 280.8913,
posicion[50], 283.6261,
posicion[51], 284.65585,
posicion[52], 283.92642,
posicion[53], 281.3791,
posicion[54], 276.97293,
posicion[55], 270.7307,
posicion[56], 262.6519,
posicion[57], 252.79852,
posicion[58], 241.35696,
posicion[59], 228.40315,
posicion[60], 214.3832,
posicion[61], 199.50995,
posicion[62], 183.96437,
posicion[63], 168.00032,
